strain	clade
a/chicken/thailand/cu_354/2008|h5n1|CY047457|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2008-11-14|2008-11-14	1
a/open_billedstork/bangkok/lbd0511f/04|h5n1|EF112272|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2004-XX-XX|2004	1
a/chicken/laos/7192/2004|h5n1|EF541414|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/vietnam/jp14/2005|h5n1|EF456799|tropical|southeast_asia|vietnam|human|human|human|human|2005-XX-XX|2005	1
a/duck/vietnam/18/2005|h5n1|CY017067|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/quail/nakhonpathom/niah7562/2005|h5n1|AB450566|tropical|southeast_asia|thailand|quail|quail|galliforme|avian|2005-XX-XX|2005	1
a/open_billedstork/nakhonsawan/bbd1821j/05|h5n1|EF112277|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/chicken/thailand/icrc_v143/2007|h5n1|EU233416|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2007-XX-XX|2007	1
a/duck/angthong/71(2)/2004|h5n1|GU186648|tropical|southeast_asia|thailand|duck|duck|anseriforme|avian|2004-XX-XX|2004	1
a/vietnam/1203/2004|h5n1|EF541403|tropical|southeast_asia|vietnam|human|human|human|human|2004-XX-XX|2004	1
a/chicken/bangkok/thailand/cu_3/04|h5n1|DQ083551|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/duck/vietnam/ncvd01/2005|h5n1|EF566203|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/chicken/ratchaburi/thailand/cu_68/2004|h5n1|DQ083578|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/vietnam/1204/2004|h5n1|EF541404|tropical|southeast_asia|vietnam|human|human|human|human|2004-XX-XX|2004	1
a/chicken/vietnam/p22/05|h5n1|AM183674|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/open_billstork/thailand/vsmu_29_nsn/2005|h5n1|AB450579|tropical|southeast_asia|thailand|open_billstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/open_billedstork/nakhonsawan/bbd4411m/05|h5n1|EF112289|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/egret/hongkong/757.2/2003|h5n1|AY676034|northern_hemisphere|china|hong_kong|egret|egret|neoave|avian|2003-XX-XX|2003	1
a/duck/uthaithani/niah6_3_0008/2005|h5n1|FJ265570|tropical|southeast_asia|thailand|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/cat/thailand/ku_02/04|h5n1|DQ236077|tropical|southeast_asia|thailand|cat|nonhuman_mammal|nonhuman_mammal|nonhuman_mammal|2004-XX-XX|2004	1
a/condor/guangdong/139/2003|h5n1|JQ966928|northern_hemisphere|china|china|condor|unknown|unknown|unknown|2003-01-23|2003-01-23	1
a/crestedeagle/belgium/01/2004|h5n1|DQ182483|northern_hemisphere|europe|belgium|crestedeagle|crested_eagle|neoave|avian|2004-XX-XX|2004	1
a/treesparrow/thailand/vsmu_16_rbr/2005|h5n1|EF178506|tropical|southeast_asia|thailand|treesparrow|tree_sparrow|neoave|avian|2005-XX-XX|2005	1
a/vietnam/jp4207/2005|h5n1|EF456798|tropical|southeast_asia|vietnam|human|human|human|human|2005-XX-XX|2005	1
a/muscovyduck/vietnam/ncvd02/2005|h5n1|EF566202|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2005-XX-XX|2005	1
a/brown_headedgull/thailand/vsmu_28_spk/2005|h5n1|EF178528|tropical|southeast_asia|thailand|brown_headedgull|brown-headed_gull|neoave|avian|2005-XX-XX|2005	1
a/open_billedstork/nakhonsawan/bbd2316f/05|h5n1|EF112278|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/thailand/3(sp_83)/2004|h5n1|AY577314|tropical|southeast_asia|thailand|human|human|human|human|2004-XX-XX|2004	1
a/duck/cambodia/d3kp/2006|h5n1|HQ200519|tropical|southeast_asia|cambodia|duck|duck|anseriforme|avian|2006-03-24|2006-03-24	1
a/thailand/2(sp_33)/2004|h5n1|AY555153|tropical|southeast_asia|thailand|human|human|human|human|2004-XX-XX|2004	1
a/cambodia/408008/2005|h5n1|AB598119|tropical|southeast_asia|cambodia|human|human|human|human|2005-XX-XX|2005	1
a/chicken/cambodia/047lc3b/2005|h5n1|HQ200554|tropical|southeast_asia|cambodia|chicken|chicken|galliforme|avian|2005-03-24|2005-03-24	1
a/chicken/nakhonsawan/niah6006587/2008|h5n1|EU919139|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2008-01-XX|2008-01	1
a/duck/thailand/icrc_v629/2008|h5n1|EU676307|tropical|southeast_asia|thailand|duck|duck|anseriforme|avian|2008-XX-XX|2008	1
a/chicken/thailand/ts02/2006|h5n1|JQ794454|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2006-XX-XX|2006	1
a/open_billedstork/nakhonsawan/bba2911m/05|h5n1|EF112286|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/open_billedstork/suphanburi/tsd0912f/2004|h5n1|DQ989979|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2004-XX-XX|2004	1
a/pigeon/thailand/uttaradit_01/2004|h5n1|FJ265566|tropical|southeast_asia|thailand|pigeon|pigeon|neoave|avian|2004-XX-XX|2004	1
a/commonmyna/thailand/vsmu_10_brm/2005|h5n1|AB450572|tropical|southeast_asia|thailand|commonmyna|common_myna|neoave|avian|2005-XX-XX|2005	1
a/chicken/vietnam/6/2005|h5n1|CY016843|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/duck/hongkong/821/2002|h5n1|AY676033|northern_hemisphere|china|hong_kong|duck|duck|anseriforme|avian|2002-XX-XX|2002	1
a/chicken/thailand/nontaburi/ck_162/2005|h5n1|DQ334776|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/quail/vietnam/36/04|h5n1|AY818137|tropical|southeast_asia|vietnam|quail|quail|galliforme|avian|2004-XX-XX|2004	1
a/chicken/thailand/ns_341/2008|h5n1|EU850416|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2008-XX-XX|2008	1
a/crow/bangkok/thailand/cu_15/04|h5n1|DQ083563|tropical|southeast_asia|thailand|crow|crow|neoave|avian|2004-XX-XX|2004	1
a/chicken/nakhonsawan/niah01503/2004|h5n1|AB450560|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/quail/vietnam/tg_007b/2004|h5n1|DQ099757|tropical|southeast_asia|vietnam|quail|quail|galliforme|avian|2004-XX-XX|2004	1
a/thailand/kan353/2004|h5n1|EF541411|tropical|southeast_asia|thailand|human|human|human|human|2004-XX-XX|2004	1
a/tiger/thailand/vsmu_11_spb/2004|h5n1|EF178531|tropical|southeast_asia|thailand|tiger|nonhuman_mammal|nonhuman_mammal|nonhuman_mammal|2004-XX-XX|2004	1
a/open_billedstork/nakhonsawan/bbd0404f/2004|h5n1|DQ989969|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2004-XX-XX|2004	1
a/chicken/suphanburi/niah7540/2004|h5n1|AB450561|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/chicken/thailand/pc_170/2006|h5n1|DQ999887|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2006-XX-XX|2006	1
a/goldenpheasant/thailand/vsmu_21_spb/2005|h5n1|EF178517|tropical|southeast_asia|thailand|goldenpheasant|golden_pheasant|galliforme|avian|2005-XX-XX|2005	1
a/chicken/laos/44/2004|h5n1|EF541415|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/chicken/thailand/ch_2/2004|h5n1|AY649382|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/whitepeafowl/bangkok/thailand/cu_29/04|h5n1|DQ083573|tropical|southeast_asia|thailand|whitepeafowl|white_peafowl|galliforme|avian|2004-XX-XX|2004	1
a/environment/thailand/icrc_6670/2010|h5n1|HM590781|tropical|southeast_asia|thailand|environment|environment|environment|environment|2010-01-26|2010-01-26	1
a/openbillstork/thailand/vsmu_5_nsn/2004|h5n1|HM627921|tropical|southeast_asia|thailand|openbillstork|open-billed_stork|neoave|avian|2004-02-05|2004-02-05	1
a/duck/vietnam/soctrang680c/2005|h5n1|EU124175|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-12-17|2005-12-17	1
a/pigeon/thailand/vsmu_11_kri/2005|h5n1|AB450573|tropical|southeast_asia|thailand|pigeon|pigeon|neoave|avian|2005-XX-XX|2005	1
a/chicken/sukhothai/niah114843/2008|h5n1|FJ455874|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2008-11-XX|2008-11	1
a/duck/vietnam/tg24_01/2005|h5n1|AM183677|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/pigeon/thailand/ku_03/04|h5n1|DQ236085|tropical|southeast_asia|thailand|pigeon|pigeon|neoave|avian|2004-XX-XX|2004	1
a/chicken/nakornsawan/niah6_3_0009/2005|h5n1|FJ265569|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/open_billstork/thailand/vsmu_15_atg/2005|h5n1|AB450577|tropical|southeast_asia|thailand|open_billstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/openbillstork/thailand/vsmu_6_bkk/2004|h5n1|HM627929|tropical|southeast_asia|thailand|openbillstork|open-billed_stork|neoave|avian|2004-02-13|2004-02-13	1
a/chicken/kohnkaen/niah330/2004|h5n1|AB450552|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/duck/vietnam/ncvd08/2005|h5n1|EF566195|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/silverpheasant/thailand/vsmu_1_cbi/2005|h5n1|HQ025949|tropical|southeast_asia|thailand|silverpheasant|silver_pheasant|galliforme|avian|2005-XX-XX|2005	1
a/quail/angthong/71/2004|h5n1|AB440326|tropical|southeast_asia|thailand|quail|quail|galliforme|avian|2004-XX-XX|2004	1
a/duck/vietnam/dongthap680a/2005|h5n1|EU124134|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-11-21|2005-11-21	1
a/tiger/thailand/cu_t6/04|h5n1|AY972541|tropical|southeast_asia|thailand|tiger|nonhuman_mammal|nonhuman_mammal|nonhuman_mammal|2004-XX-XX|2004	1
a/duck/vietnam/dongthap680d/2005|h5n1|EU124174|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-12-17|2005-12-17	1
a/chicken/vietnam/15/2004|h5n1|CY029937|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/chicken/cambodia/047lc3/2005|h5n1|HQ200590|tropical|southeast_asia|cambodia|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/chicken/vietnam/p78/05|h5n1|AM183673|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/chicken/vietnam/921/2004|h5n1|CY036695|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/thailand/1(kan_1)/2004|h5n1|AY555150|tropical|southeast_asia|thailand|human|human|human|human|2004-XX-XX|2004	1
a/open_billedstork/nakhonsawan/bbd3209m/05|h5n1|EF112281|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/chicken/vietnam/949b/2004|h5n1|CY094807|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/prachinburi/6231/2004|h5n1|EF541392|tropical|southeast_asia|thailand|human|human|human|human|2004-XX-XX|2004	1
a/sparrow/phang_nga/thailand/cu_203/04|h5n1|DQ083584|tropical|southeast_asia|thailand|sparrow|sparrow|neoave|avian|2004-XX-XX|2004	1
a/duck/vietnam/ncvdcdc14/2005|h5n1|GU052441|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/duck/vietnam/ncvd07/2005|h5n1|EF566196|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/pigeon/thailand/vsmu_25_bkk/2005|h5n1|EF206698|tropical|southeast_asia|thailand|pigeon|pigeon|neoave|avian|2005-XX-XX|2005	1
a/duck/vietnam/1/2005|h5n1|CY016827|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/thailand/4(sp_528)/2004|h5n1|AY626143|tropical|southeast_asia|thailand|human|human|human|human|2004-XX-XX|2004	1
a/duck/vietnam/177/2005|h5n1|CY034766|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-XX-XX|2005	1
a/quail/thailand/phichit_01/2004|h5n1|FJ265565|tropical|southeast_asia|thailand|quail|quail|galliforme|avian|2004-XX-XX|2004	1
a/chicken/thailand/icrc_618/2008|h5n1|EU547798|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2008-XX-XX|2008	1
a/chicken/thailand/kamphaengphet/niah6_3_0006/2005|h5n1|FJ265573|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/chicken/vietnam/18/2004|h5n1|CY034198|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/duck/vietnam/942b/2004|h5n1|CY033177|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2004-XX-XX|2004	1
a/chicken/thailand/kamphaengphet/niah6_3_0009/2005|h5n1|FJ265575|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/open_billedstork/nakhonsawan/bbd1521j/2005|h5n1|DQ989987|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/chicken/vietnam/24/2004|h5n1|CY028716|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/greenpeafowl/thailand/vsmu_3_cbi/2005|h5n1|EF206700|tropical|southeast_asia|thailand|greenpeafowl|green_peafowl|galliforme|avian|2005-XX-XX|2005	1
a/leopard/suphanburi/thailand/leo_1/04|h5n1|AY646175|tropical|southeast_asia|thailand|leopard|nonhuman_mammal|nonhuman_mammal|nonhuman_mammal|2004-XX-XX|2004	1
a/chicken/vietnam/longan636/2005|h5n1|EU124168|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2005-11-21|2005-11-21	1
a/chicken/vietnam/23/2004|h5n1|CY028708|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/thailand/16/2004|h5n1|EF541408|tropical|southeast_asia|thailand|human|human|human|human|2004-XX-XX|2004	1
a/openbillstork/thailand/vsmu_8_bkk/2004|h5n1|HM627937|tropical|southeast_asia|thailand|openbillstork|open-billed_stork|neoave|avian|2004-02-12|2004-02-12	1
a/environment/vietnam/ncvdcdc59/2005|h5n1|GU186664|tropical|southeast_asia|vietnam|environment|environment|environment|environment|2005-XX-XX|2005	1
a/chicken/samutprakan/niah6604/2004|h5n1|AB450558|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/tiger/thailand/vsmu_23_cbi/2004|h5n1|EF178532|tropical|southeast_asia|thailand|tiger|nonhuman_mammal|nonhuman_mammal|nonhuman_mammal|2004-XX-XX|2004	1
a/pigeon/thailand/vsmu_7_npt/2004|h5n1|AB576202|tropical|southeast_asia|thailand|pigeon|pigeon|neoave|avian|2004-XX-XX|2004	1
a/open_billedstork/nakhonsawan/bbd1221j/05|h5n1|EF112273|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/chicken/vietnam/10/2004|h5n1|CY028700|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/goose/hongkong/739.2/2002|h5n1|GU052457|northern_hemisphere|china|hong_kong|goose|goose|anseriforme|avian|2002-XX-XX|2002	1
a/chicken/vietnam/11/2005|h5n1|CY016875|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/quail/thailand/cu_330/06|h5n1|EU616851|tropical|southeast_asia|thailand|quail|quail|galliforme|avian|2006-XX-XX|2006	1
a/chicken/kalasin/niah317/2004|h5n1|AB450551|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/chicken/thailand/icrc_v586/2008|h5n1|EU497919|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2008-XX-XX|2008	1
a/open_billstork/thailand/vsmu_9_bkk/2004|h5n1|AB450570|tropical|southeast_asia|thailand|open_billstork|open-billed_stork|neoave|avian|2004-XX-XX|2004	1
a/chicken/thailand/icrc_213/2007|h5n1|EU497921|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2007-08-23|2007-08-23	1
a/chicken/thailand/vsmu_3_bkk/2004|h5n1|EF593102|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/chicken/thailand/kanchanaburi/ck_160/2005|h5n1|DQ334760|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/chicken/vietnam/830/2004|h5n1|CY033169|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/pigeon/samutprakan/thailand/cu_202/04|h5n1|DQ083583|tropical|southeast_asia|thailand|pigeon|pigeon|neoave|avian|2004-XX-XX|2004	1
a/chicken/thailand/icrc_7356/2010|h5n1|HM590789|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2010-03-24|2010-03-24	1
a/treesparrow/ratchaburi/vsmu_16_rbr/2005|h5n1|AB450578|tropical|southeast_asia|thailand|treesparrow|tree_sparrow|neoave|avian|2005-XX-XX|2005	1
a/chicken/thailand/ns_339/2008|h5n1|EU620652|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2008-XX-XX|2008	1
a/open_billstork/thailand/vsmu_20_aya/2004|h5n1|AB450571|tropical|southeast_asia|thailand|open_billstork|open-billed_stork|neoave|avian|2004-XX-XX|2004	1
a/thailand/676/2005|h5n1|DQ360835|tropical|southeast_asia|thailand|human|human|human|human|2005-XX-XX|2005	1
a/open_billedstork/bangkok/lbd0111f/04|h5n1|EF112271|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2004-XX-XX|2004	1
a/thailand/lfpn_2004/2004|h5n1|AY679514|tropical|southeast_asia|thailand|human|human|human|human|2004-XX-XX|2004	1
a/duck/vietnam/dongthap680h/2005|h5n1|EU124170|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-12-17|2005-12-17	1
a/chicken/vietnam/p41/05|h5n1|AM183672|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/duck/cambodia/d1kc/2006|h5n1|HQ200595|tropical|southeast_asia|cambodia|duck|duck|anseriforme|avian|2006-XX-XX|2006	1
a/open_billedstork/nakhonsawan/bbd1721j/05|h5n1|EF112276|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/chicken/nonthaburi/niah2879/2004|h5n1|AB450555|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/chicken/vietnam/9/2005|h5n1|CY016859|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/chicken/angthong/niah8334/2004|h5n1|AB450564|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/open_billedstork/thailand/vsmu_15_atg/2005|h5n1|EF206699|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/chicken/suphanburi/137/2005|h5n1|EF568922|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/chicken/suphanburi/niah7618/2004|h5n1|AB450562|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2004-XX-XX|2004	1
a/duck/angthong/niah8246/2004|h5n1|AB450563|tropical|southeast_asia|thailand|duck|duck|anseriforme|avian|2004-XX-XX|2004	1
a/open_billedstork/nakhonsawan/bbd4211m/05|h5n1|EF112288|tropical|southeast_asia|thailand|open_billedstork|open-billed_stork|neoave|avian|2005-XX-XX|2005	1
a/environment/vietnam/1203/2004|h5n1|GU052418|tropical|southeast_asia|vietnam|environment|environment|environment|environment|2004-XX-XX|2004	1
a/chicken/thailand/icrc_7372/2010|h5n1|HM590797|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2010-03-24|2010-03-24	1
a/chicken/kalasin/niah3776/2005|h5n1|AB450567|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1
a/hongkong/213/2003|h5n1|EF541401|northern_hemisphere|china|hong_kong|human|human|human|human|2003-XX-XX|2003	1
a/chicken/vietnam/g62/2005|h5n1|EU118133|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2005-XX-XX|2005	1-8-9-like
a/duck/guangdong/173/04|h5n1|AY737304|northern_hemisphere|china|china|duck|duck|anseriforme|avian|2004-XX-XX|2004	1-8-9-like
a/parrot/guangdong/c99/2005|h5n1|JX013485|northern_hemisphere|china|china|parrot|parrot|neoave|avian|2005-02-01|2005-02-01	1-8-9-like
a/duck/cambodia/d1kc167/2006|h5n1|HQ200483|tropical|southeast_asia|cambodia|duck|duck|anseriforme|avian|2006-XX-XX|2006	1.1
a/duck/baclieu/07_06/2007|h5n1|GU186753|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	1.1
a/duck/vietnam/18/2007|h5n1|CY029623|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	1.1
a/muscovyduck/camau/07_04/2007|h5n1|GU186745|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2007-XX-XX|2007	1.1
a/muscovyduck/camau/1159/2006|h5n1|JX420238|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2006-12-27|2006-12-27	1.1
a/duck/cambodia/d5kc167/2006|h5n1|HQ200511|tropical|southeast_asia|cambodia|duck|duck|anseriforme|avian|2006-08-XX|2006-08	1.1
a/duck/vietnambacliu/ncvd_10/2007|h5n1|KR732433|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	1.1
a/chicken/camau/1180/2006|h5n1|JX420206|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2006-12-27|2006-12-27	1.1
a/duck/vietnamhaugiang/ncvd_12/2007|h5n1|KR732562|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	1.1
a/muscovyduck/camau/1185/2006|h5n1|JX420222|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2006-12-28|2006-12-28	1.1
a/chicken/cambodia/lc1al/2007|h5n1|HQ200575|tropical|southeast_asia|cambodia|chicken|chicken|galliforme|avian|2007-09-04|2007-09-04	1.1
